"","X","text","favoriteCount","created","id","retweetCount","subject","url","source","categories"
"11",11,"Boba Fett Wikipedia article edited anonymously from US House of Representatives https://t.co/BohaV7O9DS",1149,"2017-09-15 18:37:14",908761643982532608,637,"Boba Fett","https://t.co/BohaV7O9DS","US House of Representatives","Fictional mercenaries"
"12",12,"Boba Fett Wikipedia article edited anonymously from US House of Representatives https://t.co/BohaV7O9DS",1149,"2017-09-15 18:37:14",908761643982532608,637,"Boba Fett","https://t.co/BohaV7O9DS","US House of Representatives","Fictional orphans"
"13",13,"Boba Fett Wikipedia article edited anonymously from US House of Representatives https://t.co/BohaV7O9DS",1149,"2017-09-15 18:37:14",908761643982532608,637,"Boba Fett","https://t.co/BohaV7O9DS","US House of Representatives","Fictional outlaws"
"14",14,"Boba Fett Wikipedia article edited anonymously from US House of Representatives https://t.co/BohaV7O9DS",1149,"2017-09-15 18:37:14",908761643982532608,637,"Boba Fett","https://t.co/BohaV7O9DS","US House of Representatives","Revived fictional characters"
"15",15,"Boba Fett Wikipedia article edited anonymously from US House of Representatives https://t.co/BohaV7O9DS",1149,"2017-09-15 18:37:14",908761643982532608,637,"Boba Fett","https://t.co/BohaV7O9DS","US House of Representatives","Star Wars characters"
"16",16,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","1949 births"
"17",17,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","21st-century American politicians"
"18",18,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","American United Methodists"
"19",19,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Autism activists"
"20",20,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Environmental skepticism"
"21",21,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Living people"
"22",22,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Members of the United States House of Representatives from Texas"
"23",23,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","People from Ellis County, Texas"
"24",24,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","People from Waco, Texas"
"25",25,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Purdue University alumni"
"26",26,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Republican Party members of the United States House of Representatives"
"27",27,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Tea Party movement activists"
"28",28,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Texas A&M University alumni"
"29",29,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Texas Methodists"
"30",30,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","Texas Republicans"
"31",31,"Joe Barton Wikipedia article edited anonymously from US House of Representatives https://t.co/pePFCF0peI",7,"2017-09-14 19:59:25",908419939010334720,4,"Joe Barton","https://t.co/pePFCF0peI","US House of Representatives","White House Fellows"
"32",32,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","1948 births"
"33",33,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","21st-century American politicians"
"34",34,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","African-American members of the United States House of Representatives"
"35",35,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","African-American state legislators in Florida"
"36",36,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Democratic Party members of the United States House of Representatives"
"37",37,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Florida A&M University alumni"
"38",38,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Florida Democrats"
"39",39,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Florida State Senators"
"40",40,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Florida State University alumni"
"41",41,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Living people"
"42",42,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Members of the Florida House of Representatives"
"43",43,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Members of the United States House of Representatives from Florida"
"44",44,"Al Lawson Wikipedia article edited anonymously from US House of Representatives https://t.co/KHySL4473u",4,"2017-09-14 19:24:25",908411130476974080,3,"Al Lawson","https://t.co/KHySL4473u","US House of Representatives","Seminole Caucus"
"45",45,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","1979 births"
"46",46,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","21st-century American politicians"
"47",47,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","California Democrats"
"48",48,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","California State Senator stubs"
"49",49,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","California State Senators"
"50",50,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","Living people"
"51",51,"Mike McGuire (politician) Wikipedia article edited anonymously from US House of Representatives https://t.co/3k9HJsGCeF",7,"2017-09-14 18:29:19",908397262962917376,2,"Mike McGuire (politician)","https://t.co/3k9HJsGCeF","US House of Representatives","People from Healdsburg, California"
"52",52,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","1746 establishments in New Jersey"
"53",53,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Colonial colleges"
"54",54,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Eastern Pennsylvania Rugby Union"
"55",55,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Educational institutions established in the 1740s"
"56",56,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Environmental research institutes"
"57",57,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Princeton, New Jersey"
"58",58,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Princeton University"
"59",59,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","Universities and colleges in Mercer County, New Jersey"
"60",60,"Princeton University Wikipedia article edited anonymously from US House of Representatives https://t.co/3hYIorhjVK",10,"2017-09-14 17:21:15",908380136025853952,4,"Princeton University","https://t.co/3hYIorhjVK","US House of Representatives","V-12 Navy College Training Program"
"61",61,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","1946 births"
"62",62,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","21st-century American politicians"
"63",63,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Arizona Democrats"
"64",64,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Arizona Independents"
"65",65,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Arizona Republicans"
"66",66,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Arizona State Senators"
"67",67,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Arizona politician stubs"
"68",68,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Democratic Party members of the United States House of Representatives"
"69",69,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Living people"
"70",70,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Members of the Arizona House of Representatives"
"71",71,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Members of the United States House of Representatives from Arizona"
"72",72,"Tom O'Halleran Wikipedia article edited anonymously from US House of Representatives https://t.co/oiwtIVoGBQ",5,"2017-09-14 16:37:55",908369227144466432,1,"Tom O'Halleran","https://t.co/oiwtIVoGBQ","US House of Representatives","Politicians from Chicago"
"73",73,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","1991 video games"
"74",74,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Android (operating system) games"
"75",75,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Game Boy Advance games"
"76",76,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","IOS games"
"77",77,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","IPod games"
"78",78,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Nintendo 3DS eShop games"
"79",79,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Pack-in video games"
"80",80,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Platform games"
"81",81,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","PlayStation Network games"
"82",82,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Sega Genesis games"
"83",83,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Side-scrolling platform games"
"84",84,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Sonic Team games"
"85",85,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Sonic the Hedgehog video games"
"86",86,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Tiger handheld games"
"87",87,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Video games developed in Japan"
"88",88,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Virtual Console games"
"89",89,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Windows games"
"90",90,"Sonic the Hedgehog (1991 video game) Wikipedia article edited anonymously from US House of Representatives https://t.co/QI038BZD0P",1703,"2017-09-14 16:22:52",908365442376458240,1219,"Sonic the Hedgehog (1991 video game)","https://t.co/QI038BZD0P","US House of Representatives","Xbox 360 Live Arcade games"
"91",91,"Teenager (disambiguation) Wikipedia article edited anonymously from US House of Representatives https://t.co/MvaTcAY7yY",107,"2017-09-14 16:18:29",908364336313315328,63,"Teenager (disambiguation)","https://t.co/MvaTcAY7yY","US House of Representatives","Disambiguation pages"
"92",92,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","1980s science fiction films"
"93",93,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","1988 anime films"
"94",94,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","1988 films"
"95",95,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Animated action films"
"96",96,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Bandai Entertainment anime titles"
"97",97,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Bandai Visual"
"98",98,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Body horror films"
"99",99,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Cyberpunk anime and manga"
"100",100,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Cyberpunk films"
"101",101,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Directorial debut films"
"102",102,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Dystopian films"
"103",103,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Films directed by Katsuhiro Otomo"
"104",104,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Films set in 1988"
"105",105,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Films set in 2019"
"106",106,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Films set in Tokyo"
"107",107,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Films set in the future"
"108",108,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Funimation"
"109",109,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Geneon USA"
"110",110,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Japan Self-Defense Forces in fiction"
"111",111,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Japanese-language films"
"112",112,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Japanese animated science fiction films"
"113",113,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Japanese coming-of-age films"
"114",114,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Japanese films"
"115",115,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Motorcycling films"
"116",116,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Post-apocalyptic films"
"117",117,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Science fiction anime and manga"
"118",118,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","TMS Entertainment"
"119",119,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Teens in fiction"
"120",120,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Telepathy in fiction"
"121",121,"Akira (1988 film) Wikipedia article edited anonymously from US House of Representatives https://t.co/AygiBde8fg",364,"2017-09-13 21:31:36",908080750615986176,215,"Akira (1988 film)","https://t.co/AygiBde8fg","US House of Representatives","Toho animated films"
"122",122,"Carly Rae Jepsen Wikipedia article edited anonymously from US House of Representatives https://t.co/JKDTT6k7RC",4628,"2017-09-13 21:23:27",908078698083086336,2849,"Carly Rae Jepsen","https://t.co/JKDTT6k7RC","US House of Representatives","1985 births"
"123",123,"Carly Rae Jepsen Wikipedia article edited anonymously from US House of Representatives https://t.co/JKDTT6k7RC",4628,"2017-09-13 21:23:27",908078698083086336,2849,"Carly Rae Jepsen","https://t.co/JKDTT6k7RC","US House of Representatives","21st-century Canadian singers"
